City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Christchurch,NZ,2021-05-14 19:15:09,-43.5333,172.6333,53.01,93,100,4.61
281,Cedar City,US,2021-05-14 19:15:30,37.6775,-113.0619,78.8,7,1,9.22
282,Veraval,IN,2021-05-14 19:15:30,20.9,70.3667,82.53,80,100,12.15
283,Najran,SA,2021-05-14 19:15:30,17.4924,44.1277,89.6,18,40,4.61
284,Mingyue,CN,2021-05-14 19:15:31,43.1069,128.9217,52.09,94,29,2.73
285,Sault Sainte Marie,CA,2021-05-14 19:15:10,46.5168,-84.3333,71.6,20,1,5.75
286,San Patricio,US,2021-05-14 19:15:31,28.017,-97.5169,84.2,61,75,13.8
287,Purpe,RU,2021-05-14 19:15:32,64.4803,76.6897,34.0,86,100,18.01
288,Paka,MY,2021-05-14 19:15:32,4.6374,103.4368,80.01,100,54,2.26
289,Neuquen,AR,2021-05-14 19:15:33,-38.9516,-68.0591,62.6,55,100,4.29
290,Palana,RU,2021-05-14 19:15:33,59.1167,159.9667,30.76,98,100,16.62
291,Suntar,RU,2021-05-14 19:15:34,62.1444,117.6319,42.42,55,16,4.68
292,Ornskoldsvik,SE,2021-05-14 19:15:34,63.2909,18.7153,46.4,87,90,4.61
293,Katsuura,JP,2021-05-14 19:15:34,35.1333,140.3,66.2,94,75,4.61
294,Port Blair,IN,2021-05-14 19:15:35,11.6667,92.75,84.07,72,19,2.89
295,Dudinka,RU,2021-05-14 19:15:35,69.4058,86.1778,11.26,98,77,6.22
296,Ambilobe,MG,2021-05-14 19:15:35,-13.2,49.05,72.48,85,46,3.44
297,Homer,US,2021-05-14 19:15:36,59.6425,-151.5483,46.4,76,1,6.91
298,Katangli,RU,2021-05-14 19:15:36,51.7102,143.2326,33.6,97,100,10.85
299,Regina,CA,2021-05-14 19:10:37,50.4501,-104.6178,73.0,20,20,2.3
300,Klaksvik,FO,2021-05-14 19:15:37,62.2266,-6.589,42.8,81,75,8.05
301,Marsh Harbour,BS,2021-05-14 19:15:37,26.5412,-77.0636,77.11,72,100,9.33
302,Karratha,AU,2021-05-14 19:15:38,-20.7377,116.8463,73.56,39,0,9.57
303,Makakilo City,US,2021-05-14 19:15:38,21.3469,-158.0858,80.6,57,20,9.22
304,Callaway,US,2021-05-14 19:15:38,30.153,-85.5699,80.01,38,1,10.36
305,Belmonte,BR,2021-05-14 19:15:39,-15.8631,-38.8828,75.2,78,75,9.22
306,Xam Nua,LA,2021-05-14 19:15:01,20.4197,104.0439,68.94,82,9,3.13
307,Hondo,JP,2021-05-14 19:15:40,32.45,130.2,71.01,94,100,1.01
308,Abdanan,IR,2021-05-14 19:15:40,32.9926,47.4198,79.11,17,0,6.98
309,Aswan,EG,2021-05-14 19:15:40,24.0934,32.907,88.54,7,0,6.64
310,Formosa,AR,2021-05-14 19:11:18,-26.1775,-58.1781,73.4,73,0,3.44
311,Ibadan,NG,2021-05-14 19:15:41,7.3878,3.8964,78.96,78,44,4.9
312,Velyka Oleksandrivka,UA,2021-05-14 19:15:41,47.3197,33.3037,56.35,77,13,8.55
313,Muhos,FI,2021-05-14 19:15:42,64.808,25.9931,55.4,62,0,11.5
314,Tungor,RU,2021-05-14 19:15:42,53.3808,142.9564,33.15,98,89,11.12
315,Svetlaya,RU,2021-05-14 19:15:43,46.5389,138.3297,44.19,82,100,9.75
316,Portland,US,2021-05-14 19:14:41,45.5234,-122.6762,73.99,46,20,8.05
317,Laguna,US,2021-05-14 19:15:43,38.421,-121.4238,75.0,52,1,10.36
318,Bend,US,2021-05-14 19:15:44,44.0582,-121.3153,73.4,23,1,9.22
319,Puerto Baquerizo Moreno,EC,2021-05-14 19:15:44,-0.9,-89.6,80.6,78,75,10.36
320,Skerries,IE,2021-05-14 19:15:45,53.5828,-6.1083,51.8,82,75,10.36
321,Sinop,TR,2021-05-14 19:15:45,41.7711,34.8709,56.01,53,6,2.75
322,Touros,BR,2021-05-14 19:15:46,-5.1989,-35.4608,75.2,100,90,4.61
323,Nichinan,JP,2021-05-14 19:15:46,31.6,131.3667,69.62,98,100,4.79
324,Pervomayskoye,RU,2021-05-14 19:15:47,43.919,46.7102,68.68,45,0,18.59
325,Eyl,SO,2021-05-14 19:15:47,7.9803,49.8164,83.34,79,98,22.55
326,Sisimiut,GL,2021-05-14 19:15:47,66.9395,-53.6735,36.79,70,100,6.26
327,Faanui,PF,2021-05-14 19:15:48,-16.4833,-151.75,81.57,76,100,18.97
328,Namtsy,RU,2021-05-14 19:15:48,62.7161,129.6658,28.4,64,0,2.24
329,Osakarovka,KZ,2021-05-14 19:15:49,50.565,72.5692,52.84,56,1,3.96
330,Aitape,PG,2021-05-14 19:15:49,-3.1374,142.3475,78.03,87,93,4.5
331,Bilma,NE,2021-05-14 19:15:50,18.6853,12.9164,96.57,7,75,7.31
332,Kashi,CN,2021-05-14 19:15:50,39.4547,75.9797,51.8,82,75,13.42
333,Chepareria,KE,2021-05-14 19:15:50,1.3077,35.2039,62.67,79,37,3.96
334,Alofi,NU,2021-05-14 19:15:51,-19.0595,-169.9187,77.0,94,100,5.75
335,Mecca,SA,2021-05-14 19:12:05,21.4267,39.8261,85.66,21,0,7.05
336,Douglas,US,2021-05-14 19:14:22,41.3,-96.167,64.99,59,40,9.22
337,Lodja,CD,2021-05-14 19:15:51,-3.4833,23.4333,78.93,61,95,2.1
338,Sola,VU,2021-05-14 19:15:52,-13.8833,167.55,75.2,100,75,6.87
339,Basoko,CD,2021-05-14 19:15:52,1.2391,23.616,74.34,88,100,4.43
340,Ishigaki,JP,2021-05-14 19:15:53,24.3448,124.1572,81.25,85,72,17.92
341,Nelson Bay,AU,2021-05-14 19:15:53,-32.7167,152.15,51.01,87,67,10.36
342,Nouadhibou,MR,2021-05-14 19:11:25,20.931,-17.0347,69.8,73,100,26.46
343,Port Lincoln,AU,2021-05-14 19:15:54,-34.7333,135.8667,57.58,65,97,13.11
344,Khandyga,RU,2021-05-14 19:15:54,62.6667,135.6,37.09,65,96,3.8
345,Tateyama,JP,2021-05-14 19:15:54,34.9833,139.8667,64.0,93,100,6.2
346,Luwuk,ID,2021-05-14 19:15:55,-0.9516,122.7875,77.97,85,38,5.32
347,Auki,SB,2021-05-14 19:15:55,-8.7676,160.7034,77.31,87,12,3.36
348,Egvekinot,RU,2021-05-14 19:15:56,66.3167,-179.1667,30.13,88,100,7.92
349,Labuan,MY,2021-05-14 19:15:56,5.2767,115.2417,78.8,94,20,2.3
350,Ostrovnoy,RU,2021-05-14 19:15:56,68.0531,39.5131,31.69,94,100,17.34
351,Katobu,ID,2021-05-14 19:15:57,-4.9408,122.5276,74.8,93,98,3.67
352,Istok,XK,2021-05-14 19:15:57,42.7808,20.4875,53.6,71,75,5.75
353,Trostberg,DE,2021-05-14 19:15:58,48.0279,12.5582,53.01,42,63,3.04
354,Malindi,KE,2021-05-14 19:15:58,-3.2175,40.1191,78.75,83,96,14.97
355,Huambo,AO,2021-05-14 19:15:00,-12.7761,15.7392,58.46,66,4,2.77
356,Nantucket,US,2021-05-14 19:15:59,41.2835,-70.0995,66.2,39,1,9.22
357,Merauke,ID,2021-05-14 19:15:59,-8.4667,140.3333,79.2,85,76,12.77
358,Boa Vista,BR,2021-05-14 19:11:13,2.8197,-60.6733,77.0,88,90,10.36
359,Bealanana,MG,2021-05-14 19:16:00,-14.55,48.7333,58.77,98,59,4.56
360,Kamaishi,JP,2021-05-14 19:16:00,39.2667,141.8833,53.64,64,2,3.56
361,Mayo,US,2021-05-14 19:16:01,38.8876,-76.5119,72.0,30,1,10.36
362,Menongue,AO,2021-05-14 19:16:01,-14.6585,17.691,60.46,51,9,3.94
363,Naduvattam,IN,2021-05-14 19:16:02,11.4833,76.5667,57.42,98,100,5.39
364,Saint-Augustin,CA,2021-05-14 19:16:02,51.226,-58.6502,48.38,53,99,8.55
365,Praia Da Vitoria,PT,2021-05-14 19:16:03,38.7333,-27.0667,73.4,68,20,13.8
366,Conceicao Do Araguaia,BR,2021-05-14 19:16:03,-8.2578,-49.2647,89.6,45,0,4.61
367,Seddon,AU,2021-05-14 19:16:03,-37.8068,144.8916,48.0,93,75,18.41
368,Camopi,GF,2021-05-14 19:16:04,3.1655,-52.3158,73.4,99,100,0.51
369,Guarda,PT,2021-05-14 19:16:04,40.5373,-7.2658,59.0,74,100,7.0
370,San Cristobal,VE,2021-05-14 19:16:04,7.7669,-72.225,89.6,55,40,11.5
371,Camocim,BR,2021-05-14 19:16:05,-2.9022,-40.8411,77.04,88,100,16.26
372,Sao Gabriel Da Cachoeira,BR,2021-05-14 19:16:05,-0.1303,-67.0892,87.8,70,20,10.36
373,Uxbridge,US,2021-05-14 19:16:06,42.0773,-71.6295,75.2,20,1,3.44
374,Yulara,AU,2021-05-14 19:16:06,-25.2406,130.9889,50.0,76,0,6.91
375,Sambava,MG,2021-05-14 19:16:07,-14.2667,50.1667,76.15,80,71,12.26
376,Smithers,CA,2021-05-14 19:15:02,54.7804,-127.1743,59.0,41,40,4.61
377,Jiazi,CN,2021-05-14 19:16:07,22.8779,116.067,77.99,92,13,2.89
378,Tottori,JP,2021-05-14 19:16:08,35.5,134.2333,65.08,89,100,5.75
379,Panorama,GR,2021-05-14 19:16:08,40.5878,23.0315,71.01,40,20,9.22
380,Ambovombe,MG,2021-05-14 19:16:08,-25.1667,46.0833,69.69,83,0,8.48
381,Kadhan,PK,2021-05-14 19:16:09,24.481,68.9859,83.01,75,91,15.88
382,Ahipara,NZ,2021-05-14 19:16:09,-35.1667,173.1667,63.41,92,33,10.25
383,Tuatapere,NZ,2021-05-14 19:16:10,-46.1333,167.6833,48.0,82,100,13.0
384,Pisco,PE,2021-05-14 19:11:16,-13.7,-76.2167,71.01,77,7,10.36
385,Zschopau,DE,2021-05-14 19:16:10,50.75,13.0667,51.01,85,23,2.86
386,Llanes,ES,2021-05-14 19:16:11,43.4198,-4.7549,60.01,75,100,5.5
387,Perigueux,FR,2021-05-14 19:14:18,45.1833,0.7167,55.0,62,100,4.56
388,Manadhoo,MV,2021-05-14 19:16:11,5.7667,73.3833,84.18,76,100,30.91
389,Tuy Hoa,VN,2021-05-14 19:16:12,13.0833,109.3,79.02,90,57,2.93
390,Liverpool,GB,2021-05-14 19:16:12,53.4106,-2.9779,57.2,72,79,5.75
391,Luanda,AO,2021-05-14 19:16:07,-8.8368,13.2343,78.8,83,20,6.91
392,Yanam,IN,2021-05-14 19:16:13,16.7333,82.2167,82.29,83,98,4.41
393,Harrison,US,2021-05-14 19:14:03,30.4091,-89.0436,79.0,53,20,10.36
394,Puerto Leguizamo,CO,2021-05-14 19:16:13,-0.1934,-74.7819,79.84,89,95,1.95
395,Oussouye,SN,2021-05-14 19:16:14,12.485,-16.5469,89.6,74,0,6.91
396,Ilulissat,GL,2021-05-14 19:16:14,69.2167,-51.1,39.2,52,75,4.61
397,Ojuelos De Jalisco,MX,2021-05-14 19:16:14,21.8667,-101.5833,73.0,39,28,6.96
398,Hobyo,SO,2021-05-14 19:16:15,5.3505,48.5268,81.84,80,0,25.14
399,Kitimat,CA,2021-05-14 19:16:09,54.0524,-128.6534,60.01,61,91,4.0
400,Auchi,NG,2021-05-14 19:16:15,7.0667,6.2667,80.2,72,27,4.03
401,Jodiya,IN,2021-05-14 19:16:16,22.6925,70.306,91.0,74,4,9.22
402,West Wendover,US,2021-05-14 19:16:16,40.7391,-114.0733,74.79,22,7,3.11
403,Byron Bay,AU,2021-05-14 19:16:16,-28.65,153.6167,50.0,93,5,3.44
404,Sulina,RO,2021-05-14 19:16:17,45.1559,29.6536,60.1,79,72,13.2
405,Maryborough,AU,2021-05-14 19:16:17,-25.5333,152.7,57.99,71,21,4.0
406,Zurrieq,MT,2021-05-14 19:16:18,35.8311,14.4742,66.99,77,0,18.41
407,Husavik,IS,2021-05-14 19:16:18,66.0449,-17.3389,44.6,49,75,13.8
408,Kodinsk,RU,2021-05-14 19:16:18,58.6881,99.1844,34.07,87,9,8.81
409,Burnie,AU,2021-05-14 19:16:19,-41.0667,145.9167,43.0,76,100,7.0
410,Tambun,ID,2021-05-14 19:16:19,-6.2641,107.0712,82.99,74,40,4.61
411,Tawau,MY,2021-05-14 19:16:19,4.2498,117.8871,78.01,100,40,4.41
412,Aloleng,PH,2021-05-14 19:16:20,16.1307,119.7824,82.62,68,91,8.79
413,Jammu,IN,2021-05-14 19:16:21,32.7333,74.8667,75.2,50,40,6.91
414,Kirovohrad,UA,2021-05-14 19:16:21,48.5132,32.2597,57.13,88,46,10.54
415,Talcahuano,CL,2021-05-14 19:13:15,-36.7167,-73.1167,62.6,72,0,9.22
416,Vallenar,CL,2021-05-14 19:16:22,-28.5708,-70.7581,85.75,22,0,7.87
417,Snezhnogorsk,RU,2021-05-14 19:16:22,69.1933,33.2531,33.8,80,75,11.18
418,Obidos,BR,2021-05-14 19:16:22,-1.9175,-55.5181,85.08,66,89,3.36
419,Vestmannaeyjar,IS,2021-05-14 19:16:23,63.4427,-20.2734,42.8,70,40,23.02
420,Kologriv,RU,2021-05-14 19:16:23,58.8275,44.3178,58.35,72,56,1.34
421,Svetlyy,RU,2021-05-14 19:16:24,54.675,20.1347,48.2,93,20,4.47
422,Los Llanos De Aridane,ES,2021-05-14 19:16:24,28.6585,-17.9182,69.8,73,20,19.57
423,Aasiaat,GL,2021-05-14 19:16:24,68.7098,-52.8699,33.89,72,79,2.84
424,Maceio,BR,2021-05-14 19:13:52,-9.6658,-35.7353,75.2,83,75,17.27
425,Marawi,PH,2021-05-14 19:16:25,7.9986,124.2928,80.01,87,100,0.81
426,Ilhabela,BR,2021-05-14 19:16:25,-23.7781,-45.3581,71.04,70,98,6.04
427,Bilibino,RU,2021-05-14 19:16:26,68.0546,166.4372,20.95,92,100,2.17
428,Sitka,US,2021-05-14 19:16:26,57.0531,-135.33,48.2,87,90,11.5
429,Paamiut,GL,2021-05-14 19:16:26,61.994,-49.6678,37.94,55,100,6.85
430,Clyde River,CA,2021-05-14 19:16:27,70.4692,-68.5914,26.6,93,90,12.66
431,Kungurtug,RU,2021-05-14 19:16:27,50.5994,97.5228,35.76,66,22,1.79
432,Geraldton,AU,2021-05-14 19:16:27,-28.7667,114.6,71.6,43,40,19.57
433,Rocha,UY,2021-05-14 19:16:28,-34.4833,-54.3333,63.61,60,10,3.85
434,Kentau,KZ,2021-05-14 19:16:28,43.5206,68.5094,64.83,30,0,20.2
435,The Valley,AI,2021-05-14 19:16:29,18.217,-63.0578,86.0,74,20,14.97
436,Deputatskiy,RU,2021-05-14 19:16:29,69.3,139.9,18.0,93,100,2.86
437,Coxim,BR,2021-05-14 19:16:29,-18.5067,-54.76,91.56,29,100,2.98
438,Ayan,RU,2021-05-14 19:16:30,56.45,138.1667,33.35,99,100,7.05
439,Okhotsk,RU,2021-05-14 19:16:30,59.3833,143.3,33.67,85,100,4.23
440,Tomatlan,MX,2021-05-14 19:16:31,19.9333,-105.25,86.02,56,99,3.83
441,Eureka,US,2021-05-14 19:16:31,40.8021,-124.1637,54.0,85,100,4.0
442,Santa Cruz,BO,2021-05-14 19:15:45,-17.8,-63.1667,81.21,43,40,8.7
443,Troy,US,2021-05-14 19:13:02,42.6056,-83.1499,72.0,17,75,4.61
444,Santa Isabel,BR,2021-05-14 19:16:32,-23.3156,-46.2214,68.0,64,20,8.05
445,Coreau,BR,2021-05-14 19:16:32,-3.5333,-40.6567,74.71,94,100,2.59
446,Arica,CL,2021-05-14 19:13:39,-18.475,-70.3042,68.0,68,0,11.5
447,Zhigansk,RU,2021-05-14 19:16:33,66.7697,123.3711,38.28,69,100,13.38
448,Hasaki,JP,2021-05-14 19:16:33,35.7333,140.8333,62.6,94,40,5.75
449,Marrakesh,MA,2021-05-14 19:16:34,31.6315,-8.0083,84.2,39,40,11.5
450,Itoman,JP,2021-05-14 19:16:34,26.1247,127.6694,78.8,94,75,12.66
451,Colesberg,ZA,2021-05-14 19:16:35,-30.72,25.0972,60.91,29,2,7.81
452,Acarau,BR,2021-05-14 19:16:35,-2.8856,-40.12,74.7,92,100,13.13
453,Maua,BR,2021-05-14 19:16:35,-23.6678,-46.4614,64.4,77,40,12.66
454,Newport,GB,2021-05-14 19:16:36,51.5877,-2.9984,55.0,81,100,9.13
455,Wajid,SO,2021-05-14 19:16:36,3.8093,43.2471,83.91,46,57,19.57
456,Sorong,ID,2021-05-14 19:16:36,-0.8833,131.25,79.48,84,99,2.66
457,Rovnoye,RU,2021-05-14 19:16:37,50.7765,46.0509,66.78,56,98,10.76
458,Mitu,CO,2021-05-14 19:13:21,1.1983,-70.1733,82.29,82,32,2.55
459,Rzhev,RU,2021-05-14 19:16:37,56.2624,34.3282,54.09,94,87,7.38
460,Roccastrada,IT,2021-05-14 19:16:38,43.0099,11.1665,53.01,87,75,5.75
461,Maniitsoq,GL,2021-05-14 19:16:38,65.4167,-52.9,37.2,75,100,10.58
462,Beatrice,US,2021-05-14 19:16:39,40.2681,-96.747,69.8,56,90,16.11
463,Hokitika,NZ,2021-05-14 19:16:39,-42.7167,170.9667,56.03,85,100,16.91
464,Oranjestad,AW,2021-05-14 19:16:39,12.524,-70.027,86.0,66,20,24.16
465,Awbari,LY,2021-05-14 19:12:08,26.5921,12.7805,91.17,16,23,15.93
466,Newberry,US,2021-05-14 19:16:40,34.2746,-81.6187,72.0,40,69,1.99
467,Bonavista,CA,2021-05-14 19:16:40,48.6499,-53.1147,48.2,61,98,3.44
468,Ocampo,MX,2021-05-14 19:16:41,21.65,-101.5,82.0,50,18,8.93
469,Yatou,CN,2021-05-14 19:16:41,37.15,122.3833,59.14,98,100,9.75
470,Myingyan,MM,2021-05-14 19:16:41,21.4667,95.3833,89.22,49,59,7.92
471,Nowy Dwor Gdanski,PL,2021-05-14 19:16:42,54.2131,19.1177,55.0,87,0,4.61
472,Inirida,CO,2021-05-14 19:16:42,3.8653,-67.9239,83.34,81,92,3.11
473,Asau,RO,2021-05-14 19:16:43,46.4333,26.4,54.0,51,94,5.1
474,Sliema,MT,2021-05-14 19:16:43,35.9125,14.5019,66.99,77,0,18.41
475,Baley,RU,2021-05-14 19:16:43,51.6,116.6333,36.19,87,55,3.71
476,Kloulklubed,PW,2021-05-14 19:16:44,7.0419,134.2556,80.6,83,75,8.05
477,Sur,OM,2021-05-14 19:16:44,22.5667,59.5289,90.46,46,5,11.34
478,Warri,NG,2021-05-14 19:16:45,5.5167,5.75,78.48,84,94,4.85
479,Cayenne,GF,2021-05-14 19:12:16,4.9333,-52.3333,84.2,74,75,3.44
480,Bonfim,BR,2021-05-14 19:16:45,3.0833,-59.95,82.4,78,75,13.8
481,Arman,RU,2021-05-14 19:16:45,59.7,150.1667,32.09,91,89,4.34
482,Pacific Grove,US,2021-05-14 19:16:46,36.6177,-121.9166,55.0,89,45,3.0
483,Alice Town,BS,2021-05-14 19:16:46,25.7167,-79.3,78.46,71,100,9.62
484,Los Andes,CL,2021-05-14 19:15:42,-32.8337,-70.5983,75.0,33,40,10.36
485,Cap Malheureux,MU,2021-05-14 19:16:47,-19.9842,57.6142,75.0,79,14,7.0
486,Ulaangom,MN,2021-05-14 19:16:47,49.9811,92.0667,53.44,44,58,2.82
487,Bambanglipuro,ID,2021-05-14 19:16:48,-7.95,110.2833,76.84,87,94,5.5
488,Gillette,US,2021-05-14 19:15:48,44.2911,-105.5022,64.4,39,40,6.91
489,Santiago Del Estero,AR,2021-05-14 19:14:25,-27.7951,-64.2615,73.47,32,0,7.54
490,Zamberk,CZ,2021-05-14 19:16:48,50.086,16.4674,51.01,91,100,2.28
491,Burns Lake,CA,2021-05-14 19:15:11,54.2331,-125.7533,57.2,35,100,5.75
492,Naze,JP,2021-05-14 19:16:49,28.3667,129.4833,71.8,93,57,7.92
493,Longyearbyen,SJ,2021-05-14 19:16:49,78.2186,15.6401,26.6,68,75,12.66
494,Ancud,CL,2021-05-14 19:16:50,-41.8697,-73.8203,59.0,77,40,12.66
495,Ovre Ardal,NO,2021-05-14 19:16:50,61.3167,7.8,59.0,58,40,4.61
496,Nevers,FR,2021-05-14 19:16:51,46.9167,3.3333,53.6,76,90,10.36
497,Maragogi,BR,2021-05-14 19:16:51,-9.0122,-35.2225,78.44,83,100,10.2
498,Umm Kaddadah,SD,2021-05-14 19:16:52,13.6017,26.6876,88.03,10,6,11.61
499,Coos Bay,US,2021-05-14 19:13:32,43.3665,-124.2179,54.0,87,90,19.57
500,Palmer,US,2021-05-14 19:16:52,42.1584,-72.3287,75.2,20,75,3.44
501,Boende,CD,2021-05-14 19:16:53,-0.2167,20.8667,73.67,93,96,1.39
502,Port Augusta,AU,2021-05-14 19:16:53,-32.5,137.7667,53.6,82,90,5.75
503,Korem,ET,2021-05-14 19:16:53,12.5058,39.5228,61.5,63,29,2.86
504,Hofn,IS,2021-05-14 19:16:54,64.2539,-15.2082,41.0,48,75,16.11
505,Walvis Bay,NA,2021-05-14 19:16:55,-22.9575,14.5053,72.9,41,0,9.64
506,Ouro Preto Do Oeste,BR,2021-05-14 19:16:55,-10.7481,-62.2158,82.6,66,96,4.38
507,Dzhebariki-Khaya,RU,2021-05-14 19:16:56,62.2167,135.8,39.88,67,100,2.91
508,Aimores,BR,2021-05-14 19:15:37,-19.4958,-41.0639,66.99,88,97,1.48
509,Houston,US,2021-05-14 19:16:32,29.7633,-95.3633,82.99,44,90,8.05
510,Teguldet,RU,2021-05-14 19:16:56,57.3064,88.1667,39.83,64,59,6.04
511,Port Hedland,AU,2021-05-14 19:16:57,-20.3167,118.5667,64.4,52,0,9.22
512,Ossora,RU,2021-05-14 19:16:57,59.2353,163.0719,31.26,87,80,0.76
513,Barcelona,ES,2021-05-14 19:16:37,41.3888,2.159,62.01,77,20,5.75
514,Evensk,RU,2021-05-14 19:16:58,61.95,159.2333,31.37,97,100,3.42
515,Marzuq,YE,2021-05-14 19:16:58,14.4,46.4667,84.51,42,0,6.6
516,Grindavik,IS,2021-05-14 19:16:58,63.8424,-22.4338,42.8,75,75,14.97
517,Vaitape,PF,2021-05-14 19:16:59,-16.5167,-151.75,81.54,76,100,19.13
518,Aransas Pass,US,2021-05-14 19:16:59,27.9095,-97.15,82.4,65,40,14.97
519,Buarcos,PT,2021-05-14 19:17:00,40.166,-8.8768,62.01,77,40,5.75
520,Ugoofaaru,MV,2021-05-14 19:17:00,5.6667,73.0,84.25,76,100,30.36
521,Daru,PG,2021-05-14 19:17:01,-9.0763,143.2092,78.06,89,100,9.48
522,Seoul,KR,2021-05-14 19:16:46,37.5683,126.9778,69.8,77,100,4.61
523,Sitio Novo Do Tocantins,BR,2021-05-14 19:17:01,-5.5183,-47.4611,89.6,55,40,5.75
524,Molina,CL,2021-05-14 19:17:02,-35.1167,-71.2833,63.0,67,100,8.05
525,Saint-Raymond,CA,2021-05-14 19:17:02,45.467,-73.6095,75.2,20,73,6.91
526,Guane,CU,2021-05-14 19:17:02,22.2025,-84.0875,91.9,41,100,5.21
527,Phayao,TH,2021-05-14 19:17:03,19.25,100.25,81.0,45,46,3.09
528,Rypefjord,NO,2021-05-14 19:17:03,70.6333,23.6667,35.6,64,75,13.8
529,Gorontalo,ID,2021-05-14 19:17:04,0.5412,123.0595,75.63,92,88,1.99
530,Dargaville,NZ,2021-05-14 19:17:04,-35.9333,173.8833,62.49,92,52,11.45
531,Korla,CN,2021-05-14 19:17:04,41.7597,86.1469,58.19,45,100,0.31
532,Nynashamn,SE,2021-05-14 19:17:05,58.9034,17.9479,52.0,87,90,3.44
533,Shahrud,IR,2021-05-14 19:17:05,36.4182,54.9763,64.26,47,100,7.99
534,Sobolevo,RU,2021-05-14 19:17:06,54.4299,31.8996,55.13,95,100,6.89
535,Bogorodskoye,RU,2021-05-14 19:17:06,56.55,37.8833,56.25,92,100,9.71
536,Blind River,CA,2021-05-14 19:17:07,46.1834,-82.9582,66.2,30,1,10.36
537,Tucumcari,US,2021-05-14 19:13:11,35.1717,-103.725,86.0,21,1,13.8
538,Madinat Sittah Uktubar,EG,2021-05-14 19:17:07,29.8167,31.05,78.8,36,0,16.11
539,Iquitos,PE,2021-05-14 19:17:08,-3.7481,-73.2472,78.8,89,75,8.05
540,Kapuskasing,CA,2021-05-14 19:17:08,49.4169,-82.4331,68.0,30,100,11.5
541,Dourdan,FR,2021-05-14 19:17:09,48.5277,2.0111,53.01,83,66,6.2
542,Meadow Lake,US,2021-05-14 19:17:09,34.8014,-106.5436,88.0,11,20,11.5
543,Oktyabrskoye,RU,2021-05-14 19:17:09,43.0645,44.7417,66.2,77,3,6.71
544,Slyudyanka,RU,2021-05-14 19:17:10,51.6594,103.7061,39.06,60,6,6.62
545,Soderhamn,SE,2021-05-14 19:17:10,61.3037,17.0592,43.0,87,25,8.77
546,Les Cayes,HT,2021-05-14 19:17:10,18.2,-73.75,83.95,65,56,11.59
547,Rabaul,PG,2021-05-14 19:17:11,-4.1967,152.1721,80.06,80,0,5.66
548,Lota,CL,2021-05-14 19:16:21,-37.0833,-73.1667,62.6,72,0,9.22
549,Ambon,ID,2021-05-14 19:17:11,-3.6954,128.1814,80.91,81,96,7.18
550,Nandurbar,IN,2021-05-14 19:17:12,21.3667,74.25,90.79,26,36,9.26
551,Barra Dos Coqueiros,BR,2021-05-14 19:17:12,-10.9089,-37.0386,73.4,94,75,5.75
552,Colares,PT,2021-05-14 19:17:13,38.7992,-9.4469,64.99,72,20,12.66
553,Wattegama,LK,2021-05-14 19:17:13,6.7989,81.4808,76.75,89,100,1.48
554,Ust-Tsilma,RU,2021-05-14 19:17:13,65.441,52.1498,56.25,76,100,7.07
555,Aquiraz,BR,2021-05-14 19:17:14,-3.9014,-38.3911,77.0,94,75,2.3
556,Acajutla,SV,2021-05-14 19:12:22,13.5928,-89.8275,91.4,46,40,6.91
557,Leshukonskoye,RU,2021-05-14 19:17:15,64.8989,45.7622,57.97,85,96,1.07
558,Uyar,RU,2021-05-14 19:17:15,55.81,94.3153,38.66,81,5,10.45
559,Tweed,CA,2021-05-14 19:17:15,44.4751,-77.3162,71.01,30,14,7.0
560,Half Moon Bay,US,2021-05-14 19:13:44,37.4636,-122.4286,66.99,93,90,9.22
561,Saldanha,ZA,2021-05-14 19:15:32,-33.0117,17.9442,60.8,82,100,8.05
